user_id,age,income,education,gender,marital_status,occupation
516,28,36802.83904767656,Master,Male,Single,Service
517,52,83222.29211523969,Bachelor,Female,Married,Professional
518,41,44696.95430759608,Master,Female,Married,Professional
519,50,50952.255257497105,Bachelor,Male,Single,Professional
520,37,50096.703077325314,Bachelor,Male,Widowed,Administrative
521,44,56153.71465644655,High school,Female,Divorced,Service
522,32,41334.86364095621,PhD,Female,Widowed,Professional
523,50,45076.470459966135,High school,Female,Single,Service
524,24,68185.44918507096,Primary,Female,Widowed,Technical
525,51,28528.786064314798,Master,Male,Divorced,Sales
526,62,39764.14768108487,PhD,Male,Married,Sales
527,63,36703.059128135035,High school,Female,Widowed,Professional
528,59,48401.46601312069,Master,Male,Married,Sales
529,22,51009.951975338554,Primary,Female,Divorced,Service
530,47,46887.57634660197,Bachelor,Female,Married,Professional
531,45,54368.23776997883,Primary,Female,Single,Technical
532,35,64302.193401635086,Bachelor,Male,Divorced,Service
533,53,61967.95907993417,PhD,Female,Widowed,Professional
534,20,47447.89002649021,High school,Male,Divorced,Service
535,38,53430.17556789714,Primary,Male,Divorced,Service
536,63,36948.46115314022,PhD,Female,Married,Service
537,33,69833.28980255463,High school,Male,Married,Service
538,54,52722.58276070372,PhD,Male,Single,Professional
539,59,13408.861346536643,PhD,Male,Single,Technical
540,22,44788.81538187573,Master,Male,Divorced,Technical
541,31,36395.2193242534,High school,Male,Widowed,Sales
542,48,64822.26050691468,Primary,Female,Widowed,Technical
543,63,41084.01835673661,Master,Male,Married,Professional
544,41,39834.6007773538,Master,Male,Divorced,Technical
545,52,42417.977952244524,PhD,Male,Single,Technical
546,53,23659.6855305117,Bachelor,Male,Single,Service
547,27,28050.118330051984,PhD,Male,Divorced,Administrative
548,44,57984.73551156293,High school,Female,Married,Administrative
549,44,37999.58318736717,Bachelor,Female,Single,Technical
550,40,67524.96174706522,Bachelor,Male,Single,Service
551,30,34328.48510626944,PhD,Female,Married,Service
552,33,50953.561493014124,Primary,Female,Married,Professional
553,52,44964.764027805504,High school,Male,Widowed,Sales
554,44,32785.28441990797,Bachelor,Male,Single,Technical
555,56,52144.704077892435,Master,Male,Single,Sales
556,64,40275.91174603085,PhD,Female,Married,Sales
557,34,50108.38748821156,High school,Female,Single,Sales
558,58,56538.83280778087,High school,Male,Married,Service
559,18,36682.21405027586,Bachelor,Male,Single,Service
560,28,86980.94745481026,Primary,Male,Widowed,Administrative
561,29,41201.634187858435,High school,Male,Divorced,Sales
562,31,61812.25446101774,PhD,Female,Divorced,Professional
563,25,48841.72037531689,Master,Female,Widowed,Administrative
564,48,51359.99845689887,Master,Male,Single,Service
565,24,52611.987807619225,PhD,Male,Widowed,Administrative
566,63,39275.8334408846,Master,Male,Married,Administrative
567,48,49348.21681173418,PhD,Female,Widowed,Sales
568,33,50359.65113676774,Primary,Male,Divorced,Administrative
569,59,52511.35543443689,Primary,Female,Married,Technical
570,56,44269.55948188928,Primary,Male,Divorced,Administrative
571,61,49510.787508225,Bachelor,Female,Divorced,Sales
572,36,30775.263273468467,Master,Female,Married,Technical
573,25,45654.11576320767,Primary,Female,Single,Administrative
574,46,41079.57529779416,PhD,Female,Widowed,Professional
575,19,50645.853112266006,Master,Male,Single,Service
576,59,55624.260167099805,PhD,Male,Divorced,Technical
577,20,50181.77373996954,PhD,Female,Married,Service
578,46,76452.24278444656,PhD,Male,Single,Sales
579,32,29734.289371121034,Master,Female,Divorced,Administrative
580,55,67822.25323453986,High school,Female,Divorced,Sales
581,45,57372.75509340212,Primary,Male,Widowed,Service
582,54,50014.009963036086,High school,Male,Married,Service
583,49,21629.61279477219,Master,Female,Married,Administrative
584,47,56804.816889745685,Master,Male,Single,Administrative
585,64,44414.956761176996,Bachelor,Female,Divorced,Sales
586,47,53468.910595960704,Master,Female,Single,Service
587,51,28794.599051949062,PhD,Female,Widowed,Service
588,30,41239.24178559777,PhD,Female,Single,Administrative
589,50,48403.36201903321,Master,Male,Divorced,Professional
590,59,70643.04064581069,PhD,Male,Single,Service
591,34,43623.220448979075,PhD,Male,Divorced,Service
592,20,21386.272182062254,Master,Female,Single,Service
593,26,54241.05581025261,High school,Female,Widowed,Sales
594,28,72428.80715528567,Primary,Male,Widowed,Technical
595,44,45536.02703928074,Bachelor,Female,Divorced,Sales
596,45,38808.28983739497,Master,Male,Single,Administrative
597,19,54836.658491259346,High school,Male,Divorced,Technical
598,18,28875.97110841453,Bachelor,Male,Married,Service
599,23,52190.651147801385,Primary,Female,Widowed,Technical
600,42,47676.81785007157,High school,Male,Single,Service
601,52,46133.73869091118,PhD,Male,Single,Sales
602,33,46883.53609655354,PhD,Female,Married,Technical
603,21,39878.989687665286,High school,Female,Widowed,Service
604,64,42257.41328415296,Primary,Male,Married,Service
605,55,38858.53403478522,Master,Female,Widowed,Professional
606,61,53991.58061839183,High school,Male,Widowed,Technical
607,37,51043.38276253395,Master,Male,Widowed,Administrative
608,42,42709.39682111942,Master,Female,Widowed,Administrative
609,24,57867.335477432534,PhD,Male,Single,Administrative
610,38,57096.06108449437,High school,Male,Married,Technical
611,24,76435.146793075,Primary,Male,Married,Professional
612,46,63486.68462722009,Primary,Male,Single,Administrative
613,24,49723.51550959045,Master,Male,Married,Sales
614,20,34243.921757424454,Master,Female,Divorced,Professional
615,46,53827.49823728672,Bachelor,Male,Married,Sales
616,46,32193.612921226082,Bachelor,Female,Single,Administrative
617,56,59890.35739245265,Primary,Male,Married,Service
618,55,45295.35699656685,High school,Male,Single,Professional
619,23,68265.45460183623,PhD,Female,Single,Sales
620,63,33688.01730763073,High school,Female,Single,Service
621,27,49226.915863546885,PhD,Male,Divorced,Sales
622,54,53091.94699057189,High school,Male,Married,Sales
623,31,40602.09432578204,PhD,Male,Married,Professional
624,39,70882.50200153085,PhD,Female,Widowed,Sales
625,49,92386.55750837279,High school,Male,Single,Professional
626,35,65503.35915528032,Master,Male,Widowed,Technical
627,53,37870.28241021686,PhD,Male,Widowed,Technical
628,63,33648.087492057006,Primary,Female,Widowed,Professional
629,26,45339.986188016366,Master,Male,Widowed,Professional
630,43,47551.05724355984,High school,Female,Widowed,Technical
631,39,43094.8803034832,Bachelor,Female,Single,Administrative
632,63,29987.88260614098,PhD,Female,Widowed,Service
633,55,57731.78317308852,Bachelor,Female,Divorced,Technical
634,40,42650.82013144385,Bachelor,Female,Widowed,Administrative
635,34,54549.25638304552,Bachelor,Female,Divorced,Professional
636,43,86794.94593690135,Master,Female,Single,Administrative
637,64,21895.48491141697,Primary,Female,Widowed,Professional
638,55,48978.36964529133,Master,Female,Widowed,Technical
639,19,50858.40521610751,Primary,Male,Divorced,Administrative
640,23,50066.31919450227,Bachelor,Male,Widowed,Administrative
641,24,49019.61448863171,PhD,Male,Widowed,Technical
642,30,53507.540896780374,Primary,Male,Single,Sales
643,44,32912.00210038308,Primary,Male,Married,Administrative
644,28,49844.00196328209,Master,Female,Married,Administrative
645,32,42185.90904989454,Primary,Female,Single,Sales
646,26,33661.68185151352,Master,Female,Widowed,Administrative
647,25,44806.94995591671,Bachelor,Male,Single,Technical
648,63,22318.891722370172,Master,Female,Divorced,Sales
649,23,11016.166163061134,Primary,Male,Married,Technical
650,60,52973.32492258392,High school,Male,Widowed,Professional
651,21,42737.29619179933,Master,Female,Married,Service
652,28,53105.431593794674,Master,Male,Divorced,Service
653,45,61324.80615650026,Primary,Female,Divorced,Professional
654,43,70391.30389148794,Primary,Male,Divorced,Service
655,21,60441.08067079813,PhD,Female,Widowed,Sales
656,32,60233.02082823534,PhD,Male,Divorced,Technical
657,36,49831.78762675477,High school,Female,Married,Administrative
658,23,70171.40595445392,PhD,Male,Widowed,Professional
659,22,37527.61401112642,Master,Female,Single,Technical
660,35,43880.422739627495,High school,Male,Married,Professional
661,23,30037.941704718247,Master,Male,Married,Technical
662,48,55288.97931662352,PhD,Male,Widowed,Sales
663,42,41931.728754644326,Master,Male,Single,Service
664,21,55901.666457516796,Bachelor,Male,Divorced,Technical
665,23,54297.77405731236,Primary,Female,Divorced,Sales
666,58,80638.04351025574,High school,Female,Divorced,Sales
667,54,36208.082238298666,Primary,Female,Single,Sales
668,42,51720.050438224825,High school,Male,Divorced,Administrative
669,51,47938.64444437996,PhD,Female,Married,Service
670,36,70482.90387139125,Primary,Female,Widowed,Technical
671,51,46075.4247893454,Primary,Male,Divorced,Administrative
672,32,30706.386337658536,High school,Female,Single,Administrative
673,25,25180.137653875274,Primary,Female,Single,Professional
674,61,50558.49109806511,PhD,Male,Widowed,Service
675,64,69054.51951167313,Primary,Female,Widowed,Service
676,51,47850.85082557821,Master,Female,Married,Technical
677,35,61928.828218987765,PhD,Male,Divorced,Administrative
678,47,48918.91286658162,PhD,Female,Married,Service
679,30,38863.63991472509,Master,Male,Widowed,Administrative
680,64,68384.80915271267,PhD,Male,Divorced,Service
681,50,16919.178396677424,PhD,Female,Married,Administrative
682,52,42040.43565234491,Master,Female,Single,Service
683,41,52523.21566193673,Primary,Female,Married,Sales
684,43,35467.3078651408,PhD,Female,Widowed,Administrative
685,64,54644.81034858445,Primary,Female,Divorced,Technical
686,61,64101.618031343256,Bachelor,Female,Married,Professional
687,59,47549.14482315046,Bachelor,Male,Divorced,Administrative
688,64,45186.76532604359,Primary,Female,Married,Sales
689,18,43948.53820323391,PhD,Female,Widowed,Professional
690,30,40038.999199158665,Bachelor,Female,Widowed,Administrative
691,27,48255.68819656956,PhD,Female,Widowed,Technical
692,36,43753.93270948552,Bachelor,Male,Divorced,Service
693,22,46840.631681737475,High school,Female,Divorced,Professional
694,25,89177.00036450251,Primary,Female,Single,Administrative
695,21,37743.55826336977,PhD,Female,Married,Technical
696,30,53445.40181634658,High school,Male,Widowed,Administrative
697,55,52029.29576209767,Primary,Male,Single,Technical
698,63,80229.64202420067,Bachelor,Male,Divorced,Administrative
699,63,35246.078129761445,High school,Male,Divorced,Professional
700,36,49402.4018007185,High school,Female,Single,Administrative
701,25,39350.21595984975,Primary,Female,Widowed,Professional
702,44,53778.553935562595,High school,Male,Widowed,Sales
703,64,65150.76581277724,Primary,Male,Divorced,Technical
704,47,38795.07888667422,High school,Male,Single,Professional
705,21,46592.900530197716,Master,Male,Single,Professional
706,28,62637.00904727214,PhD,Male,Widowed,Service
707,38,49957.31999046185,High school,Male,Divorced,Administrative
708,60,50859.78901139294,PhD,Female,Married,Sales
709,19,38132.67831902667,Bachelor,Female,Single,Technical
710,38,72672.61201373939,PhD,Male,Single,Professional
711,34,43561.94127870174,PhD,Female,Single,Administrative
712,60,45777.64807078362,Master,Male,Married,Technical
713,46,45520.242388954146,High school,Female,Divorced,Administrative
714,44,64570.44326157061,PhD,Male,Single,Service
715,41,67489.01217895967,Bachelor,Male,Widowed,Administrative
716,20,47232.41418151567,Master,Male,Single,Administrative
717,56,50098.77776928766,High school,Male,Married,Service
718,27,57598.22428311129,PhD,Male,Single,Professional
719,20,52936.74186007486,Primary,Male,Widowed,Administrative
720,62,61778.239662067615,PhD,Male,Single,Technical
721,59,66488.76233139694,Master,Male,Married,Administrative
722,43,40427.61817367964,High school,Female,Married,Technical
723,54,46612.83372019533,Bachelor,Female,Single,Service
724,44,49221.63690508691,High school,Female,Married,Sales
725,22,42634.46179665307,Primary,Male,Divorced,Sales
726,59,16310.14969934216,High school,Male,Married,Professional
727,28,38022.33694037504,Bachelor,Male,Divorced,Technical
728,30,37859.094270357724,Primary,Female,Widowed,Professional
729,58,53606.47006079233,PhD,Female,Divorced,Administrative
730,51,56565.43668602379,Master,Male,Divorced,Professional
731,55,54532.45141439712,Primary,Female,Married,Service
732,57,54152.18037809489,Primary,Male,Widowed,Professional
733,50,36315.33427518492,PhD,Female,Divorced,Service
734,51,28045.34412371027,Bachelor,Female,Married,Administrative
735,44,62016.64989622775,PhD,Male,Widowed,Sales
736,53,27836.046343809405,Primary,Male,Widowed,Sales
737,43,79404.29334376194,Master,Female,Divorced,Professional
738,42,54379.97541465794,PhD,Male,Married,Technical
739,36,51723.54324326588,Master,Male,Divorced,Technical
740,38,55839.427817727854,Bachelor,Female,Single,Sales
741,48,43072.24638998566,PhD,Female,Divorced,Professional
742,46,60830.31444218633,PhD,Male,Single,Administrative
743,26,47999.359863401965,Primary,Male,Widowed,Administrative
744,36,37430.82242416771,High school,Female,Married,Service
745,43,56661.25949878592,Bachelor,Female,Widowed,Technical
746,42,90853.60236852264,Master,Female,Single,Service
747,57,33262.62315741231,High school,Male,Widowed,Sales
748,60,46583.68324979206,Primary,Female,Single,Administrative
749,46,69975.69477884434,PhD,Male,Widowed,Technical
750,42,42617.81268601634,Master,Female,Single,Sales
751,36,70385.6911100255,Master,Female,Married,Professional
752,21,66271.5898929474,Bachelor,Male,Married,Administrative
753,62,50234.240315299045,Master,Female,Divorced,Technical
754,37,47398.57624376724,Primary,Female,Divorced,Sales
755,63,64104.26060805253,Master,Female,Married,Sales
756,18,38338.03618344285,Bachelor,Female,Single,Administrative
757,28,61413.44738547629,High school,Male,Married,Sales
758,21,71026.28918427901,PhD,Male,Divorced,Sales
759,24,68474.79999425648,Master,Female,Single,Technical
760,45,65017.37181849281,Primary,Female,Divorced,Professional
761,53,35329.226419002014,Master,Male,Widowed,Technical
762,24,60169.340287830804,Master,Male,Married,Service
763,37,48958.038928403505,PhD,Male,Married,Service
764,52,34139.58450274435,Bachelor,Female,Married,Administrative
765,56,47898.185685529075,Bachelor,Male,Divorced,Professional
766,38,28497.571641424514,Master,Male,Widowed,Sales
767,61,47313.781756980046,High school,Male,Single,Sales
768,18,48154.36046578011,Primary,Male,Married,Sales
769,54,58072.930692427,Primary,Male,Married,Technical
770,63,65982.17139624813,Master,Male,Married,Professional
